country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-04-2026 17:00:00",20.555712,74.529236,NO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","18-04-2026 17:00:00",20.555712,74.529236,OZONE,17,78,41
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","18-04-2026 17:00:00",19.296481,72.840923,CO,16,35,21
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-04-2026 17:00:00",19.053536,72.84643,NH3,21,63,32
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","18-04-2026 17:00:00",19.053536,72.84643,OZONE,1,25,17
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","18-04-2026 17:00:00",19.173852,77.296291,CO,18,30,22
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","18-04-2026 17:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","18-04-2026 17:00:00",19.950220,73.731480,SO2,9,32,19
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-04-2026 17:00:00",19.9591346,73.7788008,PM10,53,100,79
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","18-04-2026 17:00:00",19.9591346,73.7788008,NO2,5,16,10
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","18-04-2026 17:00:00",19.309073,73.057223,SO2,4,13,8
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","18-04-2026 17:00:00",19.962900,79.298714,NH3,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","18-04-2026 17:00:00",19.9775302,79.2337086,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","18-04-2026 17:00:00",18.616318,73.765797,OZONE,23,101,79
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM","18-04-2026 17:00:00",18.664282,73.763966,PM10,56,96,77
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","18-04-2026 17:00:00",18.459883,73.852193,PM2.5,24,185,79
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","18-04-2026 17:00:00",18.459883,73.852193,OZONE,10,73,54
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","18-04-2026 17:00:00",18.573040,73.927715,CO,2,92,62
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-04-2026 17:00:00",18.536457,73.805454,NO2,13,39,23
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","18-04-2026 17:00:00",18.536457,73.805454,CO,8,102,37
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","18-04-2026 17:00:00",18.547056,73.826908,PM2.5,34,72,56
